stop_id,stop_lat,stop_lon,stop_name
osm:w380607204,49.773224865332935,6.5952890881676085,Mitfahrerparkplatz Sirzenich
osm:w427780143,50.23930781571193,7.512240123726817,Mitfahrerparkplatz Pfaffenheck
osm:w440907295,52.33966933171668,14.074576870467782,Mitfahrerparkplatz
osm:w477138583,49.67210987993317,6.895287032786898,Mitfahrerparkplatz
osm:w499633524,49.45342881954859,7.821076853687385,Mitfahrerparkplatz A6
osm:w515168292,48.80619753469625,10.210053548702993,Parken und Mitfahren
osm:w536625617,50.20991225989569,6.883359763883239,Mitfahrerparkplatz AS Daun/Darscheid
osm:w617823435,50.16925130084597,6.88621244665215,Mitfahrerparkplatz Mehren
osm:w638871967,49.80784762194713,7.113869168848486,Mitfahrerparkplatz Morbach/B327
osm:w664084482,49.118987634883794,7.866005574686244,Mitfahrerparkplatz Vorderweidenthal
osm:w678846342,49.95148891462864,6.524506460154391,Mitfahrerparkplatz Masholder
osm:w692241455,49.59640747491761,6.534788744210254,Mitfahrerparkplatz Saarburg
osm:w699667259,49.876975526469714,7.117778346505934,Mitfahrerparkplatz Kommen
osm:w741011056,50.09453924405128,6.448706621623575,Mitfahrerparkplatz Feuerscheid
de:08415:29061,48.579968,9.172464,Walddorf Walddorfhäslach P&M
de:09377:15125,49.868926,11.882232,"Kemnath, Bayreuther Str. Mitfahrerbank"
de:09377:15310,49.874339,11.889454,"Kemnath, Wunsiedler Str./Mitfahrerbank"
de:09377:15344,49.866384,11.89426,"Kemnath, Anzensteinstr. Mitfahrerbank"
de:09377:15356,49.868961,11.900153,"Kemnath, Werner-v.-Siemens-Str. Mitfahre"
de:07235:10043,49.856563,6.800067,"Bekond, Mitfahrerparkplatz"
de:08226:3332,49.275336,8.69403,"Rauenberg, Mitfahrerparkplatz"
de:08436:8049,47.753636,9.596792,RV Gewerbegebiet Mariatal
osm:w34913296,47.76796822707724,9.60185707095775,P+R Weißenau
osm:n656629418,47.7668905,9.5946927,P+R-Parkplatz
osm:w149368296,47.78383906409316,9.605242587789775,P+R-Parkplatz
osm:w163026769,47.816958915106014,9.616510614115292,P+R
osm:n301892991,47.8305652,9.6215249,P+R
osm:w323660404,47.85089124806348,9.637949453247327,P+R-Parkplatz
de:08436:48152,47.879709,9.707312,Bad Waldsee Enzisreute
de:08436:1142,47.895546,9.720661,Bad Waldsee Gaisbeuren B30
de:08436:91291,47.963243,9.764076,"Bad Waldsee, Englerts/ B30"
de:08426:6157,48.070197,9.810968,Rißegg-Halde
de:08426:6392,48.153651,9.854617,Äpfingen Rose
de:08426:6388,48.152326,9.868541,Sulmingen
de:08426:6379,48.15096,9.897458,Heggbach Torhaus
de:08426:6566,48.154004,9.942024,Schönebürg Rottumbrücke
de:08426:6565,48.15606,9.946892,Schönebürg Raiba
de:08426:6570,48.167876,9.966278,Dietenbronn Abzw.
de:08426:6559,48.175179,9.974803,Schwendi Rathausplatz
tmp-1,48.1756438,9.9784952,"Schwendi, Gemeindeverwaltungsverband Schwendi"
de:08436:8126,47.792323,9.616151,"RV, Oberschwabensch./Eissport."
de:08426:6178,48.087668,9.794367,Biberach Polizei/BSZ
de:08426:6134,48.090608,9.792194,Biberach Waldseer Straße
de:08426:6084,48.093146,9.790666,Biberach Arbeitsagentur
de:08426:6132,48.096962,9.791178,Biberach Viehmarkt/Zeppelinri.
tmp-2,48.0984413,9.7899938,"Biberach (Riß), Biberach an der Riß"
de:09763:376,47.740214,10.307117,"Kempten, Memminger Str./Breite"
de:09763:612,47.737199,10.307701,"Kempten, Memm.-/F.v.Ried Str."
de:09763:31,47.736317,10.307377,"Kempten, Äussere Rottach/Mem."
de:09763:611,47.73349,10.310477,"Kempten, Memminger Str./Madlen"
de:09763:610,47.731049,10.311078,"Kempten, Memminger Str./Engel"
de:09763:281,47.73007,10.310054,"Kempten, Prälat-Götz-Str."
de:09763:649,47.729544,10.310683,"Kempten, Memminger Str./Traube"
de:09763:642,47.725834,10.31071,"Kempten, Salzstr."
de:09763:606,47.720347,10.314474,"Kempten, Forum Allgäu"
de:09763:697,47.716703,10.314258,"Kempten, Bahnhofstr./Hochsch."
de:09763:698,47.712708,10.314914,"Kempten, Bahnh.str./Denkfabrik"
de:09763:2430,47.710749,10.313773,"Kempten, Bf-Str./Immenst.Str."
de:09763:101,47.706216,10.31204,"Kempten, Oberstd.Str./Im Moos"
de:09763:102,47.70202,10.312893,"Kempten, Oberstd.Str./Adelharz"
de:09763:103,47.697141,10.312722,"Kempten, Weißholz B19"
de:09780:104,47.693241,10.311555,"Hegge, Oberhegge B19"
de:09780:105,47.687188,10.309722,"Hegge, Hegge B19"
de:09780:519,47.649494,10.295142,Herzmanns
de:09780:594,47.62955,10.280087,"Martinszell, Abzw."
de:09780:522,47.626463,10.277526,"Oberdorf, Abzw."
de:09780:802,47.520642,10.281991,"Sonthofen, Grüntenstraße"
tmp-3,47.5235909,10.2816759,"Grüntenstraße, Sonthofen"
de:08436:1266,47.723,9.965119,Argenbühl Christazhofen
de:08436:41,47.727514,9.974749,Argenbühl Steig
de:08436:48786,47.738873,9.956891,Argenbühl Baldenhofen
de:08436:48787,47.748399,9.944521,"Argenbühl Göttlishofen, Au"
de:08436:1310,47.750145,9.915397,Kißlegg Knittelsbach
de:08436:1338,47.728565,9.874344,Kißlegg Brauerei Farny
de:08436:8565,47.702842,9.797574,Amtzell Karbach
de:09776:1853,47.604281,9.732815,Schwatzen
de:09776:1601,47.575685,9.708956,Schönbühl
de:08435:44153,47.646747,9.506763,FN Lindauer Straße
de:08435:4153,47.649706,9.499136,FN Berufsschulzentrum
de:08435:44152,47.649863,9.497798,Friedrichsh. Jugendherberge
de:08435:44151,47.651588,9.493647,Friedrichshafen Eberhardstraße
de:08435:4220,47.652599,9.487683,Friedrichsh. Eckenerstraße
de:08435:4100,47.654571,9.48188,FN Löwenunterf./Ailinger Str.
osm:w428469290,47.657472734546715,9.48066580563059,P+R-Parkplatz
de:08435:4043,47.654626,9.479221,Friedrichshafen Charlottenstr.
de:08435:4186,47.655031,9.475151,Friedrichshafen Riedleparkstr.
de:08435:44690,47.656592,9.471818,Friedrichsh. MTU Maybachstraße
tmp-4,47.6579169,9.4689331534,"MTU Friedrichshafen - Werk 1, Friedrichshafen"
de:08436:44,47.704438,9.982726,Argenbühl Kreuzbühl
de:08436:8581,47.67456,9.95813,Argenbühl Untervorholz
de:08436:8580,47.670894,9.95107,Argenbühl Moorbad
de:08436:8593,47.664918,9.946623,Argenbühl Abzw. Burg B12
de:08436:8577,47.663895,9.941359,Argenbühl Schaulings
de:09776:1157,47.637057,9.960268,"Röthenbach, Steinegaden"
de:09776:2175,47.636294,9.959541,"Steinegaden, Abz Röthenbach"
de:09776:2177,47.633479,9.955453,"Röthenbach, Egg Abz"
de:09776:1202,47.627516,9.949551,"Röthenbach, Wigglis"
de:09776:1756,47.622776,9.944215,"Heimenkirch, Dreiheiligen"
de:09776:2192,47.6123,9.932115,"Röthenbach, Auers St 2001"
de:09776:1502,47.604959,9.912505,"Lindenberg, Manzen"
de:09776:1754,47.60055,9.896245,"Lindenberg, Lindenalpe"
de:09776:1755,47.60115,9.88976,"Lindenberg, Café Venezia"
tmp-5,47.6015641,9.8863905,Lindenberg im Allgäu
de:09776:1505,47.602785,9.885645,"Lindenberg, ZOB"
de:09776:1758,47.604475,9.889104,"Lindenberg, Hutmacherplatz"
de:09776:1776,47.606443,9.892751,"Lindenberg, Untere Hauptstr."
de:09776:1504,47.609375,9.896335,"Lindenberg, Goßholzer Str."
de:09776:1899,47.612209,9.900243,"Lindenberg, Mauderer"
de:09776:1757,47.614886,9.907789,"Lindenberg, Goßholz"
de:09776:2230,47.615909,9.913852,"Heimenkirch, Geigersthal Abzw."
de:09776:1766,47.616769,9.923168,"Heimenkirch, Goßholzer Steig"
de:08426:6563,48.175089,9.975827,Schwendi St.-Anna-Kapelle
osm:w149368294,47.78451825,9.60566905,P+R-Parkplatz
de:09764:3236,47.988302,10.199912,"Memmingen, Mammostraße"
de:09764:3231,47.978477,10.181595,"Memmingen, Allg.Str/Netto"
de:09764:3302,47.973817,10.183176,"Memmingen, Fa. Magnet Schultz"
de:09764:3301,47.971014,10.182377,"Memmingen, Firma Stehle"
de:09764:3228,47.967454,10.182386,"Memmingen, Birkenweg"
osm:w275612694,47.96256918210594,10.183054407838563,P+M
osm:w530978575,47.73837961754658,10.338576528003644,Park and Ride Kempten
de:09763:123,47.736257,10.330473,"Kempten, Auf dem Bühl/R.-Str."
de:09763:285,47.73561,10.327949,"Kempten, Stephan-/Bleicherstr."
de:09763:653,47.735091,10.327131,"Kempten, Stephan-/Ulmer Str."
de:09763:652,47.73439,10.325389,"Kempten, Stephstr./Berl.Platz"
de:09763:287,47.73413,10.32352,"Kempten, Berliner Pl./Adenauer"
de:09763:651,47.73842,10.31716,"Kempten, Nordbrücke"
de:09763:894,47.731496,10.304826,"Kempten, Pettenkofer/Adenauerr"
de:09763:893,47.729834,10.30391,"Kempten, R.-Weixler/Adenauer."
de:09763:198,47.727115,10.304422,"Kempten, Adenauerr./Haubenst."
de:09763:601,47.726366,10.304754,"Kempten, Adenauerring"
de:09763:175,47.717863,10.297379,"Kempten, Am Göhlenbach"
de:09763:183,47.719845,10.296436,"Kempten, Stadtbad"
de:09763:184,47.720909,10.296463,"Kempten, Stadtbadstr./Göhlenb"
tmp-6,47.7208232,10.2946342641,"JUFA Kempten im Allgäu, Kempten (Allgäu)"
de:08426:6104,48.096266,9.792229,Biberach Landratsamt
de:08426:6085,48.09308,9.793595,Biberach Bürgerheim/Rollinstr.
tmp-7,47.7940968,9.6211152269,"Vetter Pharma, Ravensburg"
de:09763:142,47.731345,10.305212,"Kempten, Maria-Ward-Schule"
tmp-8,47.9898051,10.1994295,"Mammostraße, Memmingen"
de:08425:2401,48.454069,9.964113,Dornstadt Rommelkaserne
de:08421:1013,48.449934,9.969162,Lehr Gewerbegebiet Ulm-Nord
de:08421:1105,48.432706,9.977202,Lehr Mariusweg
de:08421:1357,48.394677,9.979402,Ulm Finanzamt
de:09775:1999,48.38966,9.986553,Neu-Ulm GP Bus Adenauerbrücke
de:09775:1701,48.388616,9.988691,Neu-Ulm Adenauerbrücke
osm:w662908475,48.329583241917234,9.9441408480731,P+M Donaustetten
de:08436:1375,47.818544,9.629715,Weingarten Gewerbegebiet Welte
de:08436:8174,47.807969,9.632356,Weingarten Blumenau
de:08421:1245,48.423985,9.951537,Ulm Kliniken Oberer Eselsberg
de:08421:1244,48.424343,9.952435,Ulm Staudingerstraße
de:08421:1241,48.42513,9.956558,Ulm Botanischer Garten
de:08421:1108,48.426239,9.956415,Ulm Sportpark Nord
de:08426:6645,48.139901,9.807645,Herrlishöfen Alte Schule
de:08426:6081,48.104821,9.798967,Biberach Birkendorfschule
de:08426:6089,48.101119,9.796532,Biberach Evang.Friedhof
de:08426:6177,48.101815,9.794125,Biberach Bhf./Freiburger Str.
tmp-9,48.101927,9.7931144,"Bahnhof, Biberach an der Riß"
de:08421:1001,48.397188,9.987658,Ulm Steinerne Brücke
de:08421:1350,48.394659,9.981127,Ulm Ehinger Tor
osm:w343742312,48.28700916978861,10.120144640883769,P2
osm:w29872967,48.284636962771415,10.11193895450078,P1
osm:w174854675,48.220364808792645,10.12778552354364,P3
osm:w26332167,48.14712956437301,10.11956582893921,P+M
osm:w245113332,47.99633802796308,10.158060909360143,Park & Fly
de:09764:3293,47.991489,10.162299,"Memmingen, Buxh.Str./Tankst."
de:09764:3272,47.990226,10.167186,"Memmingen, Wagnerstraße"
de:09764:3265,47.989361,10.170869,"Memmingen, Hallenbad"
tmp-10,47.9867696,10.181319,Memmingen
de:08135:1601,48.66277,10.068902,Küpfendorf Abzw.Küpfendorf
de:08135:1628,48.651258,10.050504,Steinheim Bundeswehrdepot
de:08135:1093,48.641732,10.036149,Gerstetten Erpfenhausen
de:08135:1111,48.622199,10.020815,Gerstetten Gartenstraße
de:08135:1105,48.62059,10.022495,Gerstetten Felsen
de:08135:1171,48.596737,10.089617,Heuchlingen Gardena
osm:w663270441,48.572992892510506,10.155440998566274,P+M Niederstotzingen
de:08425:3953,48.557623,10.126403,Albeck GP Bus Giengen
osm:w502108237,48.49263988004687,10.089584556409942,P+R
de:09775:1745,48.382173,10.005678,Neu-Ulm Arena
de:09775:1725,48.379268,10.00663,Neu-Ulm Edisoncenter
tmp-11,48.38044335,10.0101011516,"Hochschule Neu-Ulm, Neu-Ulm"
osm:w107936581,47.656062085626814,10.45707968515435,PP Schwarzenberg
osm:n4502138889,47.6658056,10.4184052,P+R-Parkplatz
de:09763:156,47.736486,10.327625,"Kempten, Bleicherstr./McDonald"
tmp-12,47.7366086,10.327816,"McDonald's Kempten, Kempten (Allgäu)"
de:09777:1024,47.986258,10.78573,Haspelweiher
de:09181:4302,47.98155,10.849618,"Unterdießen, Gewerbegebiet"
de:09181:2102,47.956434,10.862042,Römerkessel Ort
de:09181:2103,47.951121,10.864575,Hohenwart Hohenwart
de:09181:2104,47.937197,10.865411,Lechblick
de:09181:2902,47.879287,10.892369,B 17 Abzw. Kinsau
de:09190:41328,47.848014,10.897669,Hohenfurch B 17
de:09190:41519,47.830589,10.902628,Schongau Reitschule
de:09190:41520,47.823967,10.900697,Schongau Kreiskrankenhaus Abzw.
de:09190:41521,47.821313,10.898756,Schongau Adalbert-Keis-Str.
de:09190:41527,47.820414,10.898568,Schongau Europaplatz
de:09190:41513,47.812331,10.902457,Schongau
de:09190:69267,47.809821,10.902412,"Schongau Lechvorstadt,Dornau (Obb)"
de:09190:41512,47.808693,10.906338,Schongau Peitinger Straße
de:09190:69255,47.811969,10.917019,"Schongau Märchenwald,Dornau (Obb)"
de:09190:90504,47.815468,10.92249,"Schongau, Industriegebiet Ost"
de:09190:90505,47.821313,10.93291,"Schongau, Wanderhofstr."
de:09190:69256,47.821108,10.933494,"Herzogsägmühle Wanderhofstr.,Aich (Peiting)"
de:09190:69257,47.818086,10.938974,Herzogsägmühle Verwaltung
tmp-13,47.819701,10.938452,"Herzogsägmühle, Peiting"
de:09178:2854,48.399586,11.741628,"Freising, Obere Hauptstraße"
osm:w4363263,48.395429174588806,11.746443669041724,P+R am Bahnhof
de:09178:2937,48.391205,11.738376,"Freising, Angerstr. Durchgang"
de:09178:2859,48.386445,11.736938,"Freising, Schlüterstraße"
osm:w241095906,48.21132624182836,11.460794028061482,P+R-Parkplatz
de:09179:6479,48.116613,11.368207,"Germering, Riegerstraße"
de:09188:5393,48.084955,11.200842,"Etterschlag, Etterschlag Süd"
de:09181:1502,48.077339,11.114514,Eching Kreisverkehr
de:09181:2307,48.071349,11.083333,"Greifenberg, Beurer Straße"
tmp-14,47.5810741,10.7070148,"Augsburger Straße, Füssen"
de:09777:1029,47.995962,10.776711,"Waal, Post"
de:09181:3073,48.054611,10.873909,"Landsberg, Evangelische Kirche"
de:09181:3003,48.049369,10.876577,Landsberg Hauptplatz
de:09181:3006,48.047982,10.882272,Landsberg Bayertor
de:09181:3025,48.047129,10.883485,Landsberg Weilheimer Straße
de:09181:3075,48.045904,10.884841,"Landsberg, Feneberg"
de:09181:4105,48.005657,10.927601,Lengenfeld Nord
de:09181:2019,48.002105,10.92717,Lengenfeld Oberdorf
de:09181:6,47.988687,10.925724,Streicherhof Ort
de:09181:2,47.967574,10.938345,Abzw Abzw. Pflugdorf - Thaining
de:09181:4,47.943287,10.955449,Hochreiten Hof
de:09181:3502,47.937901,10.959599,Ludenhausen Siedlung
de:09181:3501,47.934055,10.961962,Ludenhausen Ludenhausen
de:09181:3074,48.048786,10.882757,"Landsberg, Epfenhauser Str."
de:09181:3031,48.051753,10.877628,"Landsberg, Hinterer Anger"
tmp-15,48.0514973,10.8737728,"Landsberg (Lech), Landsberg am Lech"
de:09184:2965,48.185296,11.646119,"Unterföhring, Betriebshst. LS"
de:09184:2013,48.185751,11.637683,"Unterföhring, Lohwiesenweg"
de:09184:2090,48.183822,11.633596,"Unterföhring, Siedlerstraße"
de:09162:462,48.18874,11.613743,Freimann Ost
de:09162:420,48.191961,11.614291,Freimann
osm:w160137336,48.03517656497184,10.748878771746947,Pendlerparkplatz
de:09778:2542,48.035717,10.502779,"Mindelheim, Nebelhornstr."
de:09778:3015,48.040673,10.49438,"Mindelheim, Krankenhaus"
tmp-16,48.0464164,10.4882504,Mindelheim
de:09180:99225,47.503537,11.101434,Unterfeldstraße
de:09180:42843,47.503082,11.102773,"Garmisch-Partenkirchen, Friedhof Partenkirchen"
de:09180:47212,47.509866,11.106941,"Garmisch-Partenkirchen, Am Brünnl"
de:09180:40108,47.565697,11.140861,"Oberau Alpenhof,Buchwies (Kr GAP)"
osm:w56078930,47.60342554790945,11.174392736952464,P+R-Parkplatz
osm:w67012663,47.70937474893495,11.403580453200181,P+R-Parkplatz
tmp-17,47.7081699,11.3980522,"Katholische Stiftungshochschule Benediktbeuern, Benediktbeuern"
de:09162:312,48.177192,11.529068,Georg-Brauchle-Ring
de:09162:9826,48.172339,11.528511,Abstellanlage Westfriedhof
de:09162:285,48.171273,11.530586,Stadtwerke München
de:09162:305,48.169673,11.533075,Borstei
de:09162:306,48.16639,11.537423,Olympiapark West
de:09162:164,48.162861,11.537692,Hanebergstraße
de:09162:153,48.159715,11.537144,Dom-Pedro-Straße
de:09162:163,48.156347,11.537539,Volkartstraße Ost
de:09162:29,48.151865,11.536973,Landshuter Allee
de:09162:103,48.150013,11.53683,Schlörstraße
de:09162:54,48.146267,11.535949,Donnersbergerstraße
de:09162:8,48.142658,11.53515,Donnersbergerbrücke
de:09162:65,48.140099,11.534377,Trappentreustraße
de:09162:102,48.136304,11.534314,Gollierplatz
de:09162:85,48.135009,11.534063,Kazmairstraße
osm:n4294376129,48.1312404,11.5319598,P+R Heimeranplatz
de:09162:1222,48.130195,11.528502,Garmischer Straße
osm:w158803970,48.12745813286077,11.521943869779376,City Parkplatz am Audi Dome
de:09162:1226,48.120535,11.518235,Hinterbärenbadstraße
de:09162:1340,48.117932,11.516591,Westpark
de:09162:1307,48.113374,11.517237,Luise-Kiesselbach-Platz
osm:w190516947,48.08772294544402,11.483125782937897,P+R
de:09190:41472,47.766794,11.352927,Penzberg Kirnberg
de:09190:43873,47.766885,11.354912,Penzberg Dr.-G.-Näher-Str.
tmp-18,47.77168025,11.3786664578,"Roche, Penzberg"
de:09162:93,48.135968,11.579518,Tal
de:09162:165,48.134128,11.574595,Schrannenhalle
de:09162:113,48.133187,11.573957,Blumenstraße
de:09162:141,48.130782,11.565899,Stephansplatz
de:09162:143,48.127533,11.563842,Waltherstraße
de:09162:59,48.125092,11.561947,Kapuzinerstraße
de:09162:144,48.12246,11.559081,Zenettistraße
de:09162:146,48.121368,11.557383,Ehrengutstraße
de:09162:1132,48.120433,11.555371,Lagerhausstraße
de:09162:1148,48.11233,11.553574,Schäftlarnstraße
de:09162:1154,48.096368,11.541079,Rupert-Mayer-Straße
de:09162:1162,48.092756,11.539974,Neunkirchner Straße
de:09162:1155,48.09179,11.539336,Ludwigshöher Straße
de:09162:1161,48.090164,11.537584,Wolfratshauser Straße
de:09162:1156,48.086293,11.534216,Krankenhaus Martha Maria
de:09162:1328,48.081252,11.529014,Friedastraße
osm:w242612132,48.08018246414116,11.527224285918846,P+R-Parkplatz
de:09162:1320,48.079104,11.526939,Solln
de:09162:1325,48.076913,11.525214,Sollner Straße
de:09162:1304,48.075365,11.523229,Ringelnatzweg
de:09162:1326,48.072382,11.519932,Melchiorstraße
de:09184:2486,48.064662,11.519241,"Pullach, Saarlandstraße"
de:09184:2518,48.062957,11.521325,"Pullach, Metzstraße"
osm:w244159564,48.05916838894787,11.522237994934539,P+R-Parkplatz
tmp-19,48.0556122,11.5217455,Pullach im Isartal
de:09162:3,48.133642,11.58303,Isartor
de:09162:26,48.132737,11.583767,Isartor/Zweibrückenstraße
de:09162:122,48.132533,11.585321,Ludwigsbrücke
de:09162:69,48.131856,11.58612,Deutsches Museum
osm:w460503172,48.13230417525721,11.592292974416566,P+R-Parkplatz
de:09162:4,48.12884,11.594061,Rosenheimer Platz
de:09162:8006,48.126813,11.597035,Pariser Straße
de:09162:89,48.12532,11.599487,Orleansstraße
de:09162:92,48.124181,11.601293,Kustermannpark
de:09162:1001,48.121218,11.605641,Anzinger Straße
de:09162:1003,48.115419,11.613393,Ramersdorf
osm:w200666966,47.87087596898263,11.777784164189205,P+R-Parkplatz
osm:w163057619,47.822528608737535,12.013962408084366,P+R Bad Aibling
osm:w25970053,47.80836451696515,12.12243794603897,Pendlerparkplatz Rosenheim
de:09187:40932,47.810895,12.375506,Bernau Minigolfplatz
de:09187:41010,47.803179,12.383132,Osterham
de:09187:40971,47.800922,12.391855,Bernau/Farbing
de:09189:40838,47.793475,12.412777,Rottau Verkehrsbüro
de:09189:40837,47.784983,12.427195,Klaushäusl Museum Salz + Moor
de:09189:40836,47.77815,12.443589,Kucheln
de:09189:40830,47.778869,12.449608,Grassau Kirchplatz
de:09189:40832,47.779575,12.452105,Grassau Rathaus
de:09178:2944,48.409903,11.748051,"Freising, Steinpark"
de:09178:2885,48.405621,11.74673,"Freising, Klinikum Ost"
de:09178:2682,48.40345,11.748131,"Freising, Klebelstraße"
de:09178:3073,48.401071,11.751069,"Freising, Christopher-Paudiß-Platz"
de:09178:2838,48.399478,11.749964,"Freising, Ottostr./Heiliggeistgasse"
osm:w4440611,48.39736585432949,11.74965184907874,Luitpoldstraße
de:09162:429,48.186446,11.606692,Autobahn Nord
osm:w169449554,48.18407699791125,11.606956939661119,P+R Studentenstadt
de:09162:9800,48.17954,11.603619,Abstellanlage Alte Heide
de:09162:530,48.178605,11.602649,Alte Heide
de:09162:520,48.1731,11.596909,Nordfriedhof
de:09162:518,48.1695,11.599011,Amsterdamer Straße
de:09162:511,48.163412,11.596154,Osterwaldstraße
de:09162:512,48.156036,11.607231,Herzogpark
de:09162:551,48.155484,11.608596,Redwitzstraße
de:09162:620,48.154136,11.611812,Isarring
de:09162:680,48.148532,11.6166,Richard-Strauss-Straße
de:09162:560,48.14351,11.615522,Böhmerwaldplatz
de:09162:663,48.139445,11.614812,Zaubzerstraße
de:09162:662,48.136874,11.614678,Einsteinstraße
de:09162:900,48.134266,11.615944,Leuchtenbergring
de:09162:901,48.130974,11.615711,Ampfingstraße
osm:w115777905,48.12073361498482,11.618512854950835,P+R Innsbrucker Ring
de:09184:2277,48.083977,11.625017,"Neubiberg, Am Hachinger Bach"
de:09184:2292,48.082705,11.62808,"Neubiberg, Marktplatz Unterbiberg"
tmp-20,48.07663125,11.6359748383,"Universität der Bundeswehr München, Neubiberg"
de:09187:79011,47.808132,12.019297,Kreuzstraße Hotel Maxim
de:09187:43676,47.789824,12.009811,Medical Park
de:09187:43678,47.77451,12.005265,Bad Feilnbach Pfeiffenthaler
tmp-21,47.7745858,12.0070798,Bad Feilnbach
de:09162:1224,48.126441,11.522304,Siegenburger Straße
de:09162:9988,48.13616,11.533946,Gollierstraße
osm:w157459874,48.170871334258436,11.528281207398079,P+R-Parkplatz
de:09162:360,48.182199,11.530029,Olympia-Einkaufszentrum
osm:w99722586,48.18265736669327,11.534389196069592,OEZ Parken Süd
de:09162:318,48.184014,11.531404,Olympia-Einkaufszentrum West
tmp-22,48.1827188,11.5302407,"Olympia-Einkaufszentrum, München"
de:09184:2575,48.120895,11.433209,"Gräfelfing, Sudetenstraße"
de:09184:2597,48.12526,11.435958,"Lochham, Adalbert-Stifter-Str."
de:09184:2596,48.126273,11.438231,"Lochham, Radlbäckstraße"
de:09184:2598,48.125164,11.443558,"Lochham, Würmstraße"
de:09184:2602,48.125344,11.447465,"Lochham, Am Kirchenhölzl"
osm:w27994059,48.28016033330114,11.269159235008885,P+R-Parkplatz
osm:w664349957,48.30831714432518,11.203127963401748,P+R-Parkplatz
de:09761:222,48.39083,10.939953,"Augsburg, Firma Karstadt"
de:09761:221,48.387191,10.931159,"Augsburg, Mühlmahdweg"
tmp-23,48.384038,10.9270712,"Lechhausen, Augsburg"
de:09188:5565,48.084049,11.198434,"Etterschlag, Sportplatz"
osm:w328528305,48.20995340194428,11.45957262449312,P+R Karlsfeld West
de:09184:2491,48.182834,11.652883,"Unterföhring, Etzweg"
de:09184:2498,48.184781,11.651688,"Unterföhring, Beta-Straße"
de:09184:2492,48.187656,11.651239,"Unterföhring, Dieselstraße"
osm:w460553344,48.175318108063905,11.587270577335644,P+R-Parkplatz
de:09162:986,48.178833,11.595238,Hannes-Meyer-Straße
de:09178:9724,48.397707,11.739319,"Freising, Johannisstraße"
de:09178:2832,48.399478,11.738223,"Freising, Schönmetzlerstraße"
de:09178:9872,48.401435,11.741439,"Freising, Ziegelgasse"
de:09178:2681,48.402663,11.743936,"Freising, Kammergasse"
tmp-24,48.41043165,11.7486314512,"SteinCenter, Freising"
osm:w9962973,48.22390569604366,11.678762005458482,P+R Ismaning (S)
de:09184:2114,48.225821,11.6712,"Ismaning, Parkstraße"
de:09184:2116,48.228903,11.67146,"Ismaning, Leuchtenbergstraße"
osm:w244098238,48.22725377504641,11.67974888978011,P+R-Parkplatz
de:09184:2085,48.233696,11.677605,"Ismaning, Max-v.-Eyth-Straße"
tmp-25,48.13257745,11.615410858,"Five Rings, München"
de:09177:3490,48.221021,11.802605,"Neufinsing, Rathaus"
de:09175:3956,48.197093,11.794987,"Pliening, Ludwigstraße"
de:09175:3954,48.188147,11.776365,"Landsham, Gh.Königer"
de:09175:3952,48.184853,11.77314,"Landsham, Abzw. Grub"
de:09182:43241,47.89189,11.724676,Holzkirchen Autobahnmeisterei
de:09182:43232,47.875612,11.705057,Holzkirchen Miesbacher Str.
de:09182:43231,47.877088,11.701293,Holzkirchen Marktplatz
de:09182:43849,47.875745,11.699892,Holzk. Tölzer Str. / Verein 50 Plus
de:09182:43822,47.872666,11.696604,Holzk. Tölzer- / Guffertstr.
de:09182:43228,47.870767,11.694295,Holzk. Burgstallerstr.
de:09182:69297,47.866115,11.690729,Holzkirchen Moarhölzl
de:09182:43243,47.84749,11.679042,Großhartpenning Kirche
de:09173:9632,47.805942,11.651392,Sachsenkam HAWE
de:09173:9631,47.784621,11.62411,Reichersbeuern Allgau
de:09173:9669,47.780414,11.613456,"Reichersbeuern, Am Kranzer"
de:09173:9318,47.759747,11.577335,"Bad Tölz, Maxlweiher"
osm:w28472865,47.7615109750995,11.574343469228005,P19
osm:w43843899,47.75949851680827,11.571949596032676,P20
de:09173:9316,47.761505,11.567471,"Bad Tölz, Brauerei"
de:09173:9317,47.761812,11.560312,"Bad Tölz, Maierbräugasteig"
tmp-26,47.7610641,11.5582933,Bad Tölz
osm:w43338231,48.19273855520771,11.860159223093632,P+R Münterstraße
de:09175:3971,48.191015,11.868218,"Markt Schwaben, Rathaus"
de:09175:4038,48.185883,11.869323,"Markt Schwaben,Graf-Siegh.-Weg"
de:09174:7315,48.29945,11.576338,"Inhausermoos, Kanalweg"
de:09174:6864,48.304099,11.572412,Maisteig
de:09178:2692,48.343265,11.570561,"Großnöbach, Kreuzung"
de:09178:2694,48.350017,11.563797,Unterbruck
tmp-27,48.3504204,11.5615861,Fahrenzhausen
de:09183:6285,48.19856,12.361348,"Aschau, Siedlung"
de:09183:6284,48.198812,12.370969,Thann bei Aschau
osm:w476289191,48.202457106716835,12.407689392117591,P+R Waldkraiburg
de:09183:80489,48.208146,12.416325,"Waldkraiburg, Alter Bahnhof"
de:09183:80822,48.209846,12.429171,"Waldkraiburg, Föhrenw. Staatss"
de:09183:80830,48.21324,12.446625,"Waldkraiburg, Rausching"
de:09183:80856,48.247684,12.473898,"Mettenheim, Abzw."
de:09183:6582,48.246141,12.480142,Ecksberg
de:09183:6576,48.241564,12.524033,"Mühldorf a.Inn, Stadtplatz"
tmp-28,48.2405007,12.5250991,Mühldorf a. Inn
